bin,position,mean,sem,ko,signal_geno,topology,direction,n_promoters,column
45,227.8481012658226,10.787228643278704,1.4600556997278502,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
46,278.4810126582279,10.07065451799555,1.2550901964310206,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
47,329.1139240506327,9.545685678279145,1.1394530699259182,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
48,379.746835443038,8.974283391911932,1.040884449107969,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
49,430.37974683544326,8.215776766235948,0.9193251256210033,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
50,481.0126582278481,7.540089346628663,0.817643363635311,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
51,531.6455696202534,7.162709893544515,0.7479177132364337,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
52,582.2784810126582,6.969009971618652,0.7283024451916689,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
53,632.9113924050635,6.825911341410157,0.7176491220983789,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
54,683.5443037974683,6.725255113848558,0.6757831158164113,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
55,734.1772151898736,6.518737339418831,0.670078939395019,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
56,784.8101265822784,6.605116201563084,0.7256147465184877,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
57,835.4430379746836,6.989474770708287,0.8670951884799201,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
58,886.0759493670885,7.053179498902449,0.9774458917252513,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
59,936.7088607594937,7.089766358717114,0.9532159073768317,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
60,987.3417721518986,7.0441455090198115,0.9132611557035155,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
61,1037.9746835443038,6.828966581182277,0.8524250503377853,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
62,1088.6075949367087,6.720981333560132,0.8333797620034478,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
63,1139.240506329114,6.465236326758744,0.7381860875303695,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
64,1189.8734177215188,6.139878355519992,0.6468584661771904,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
65,1240.506329113924,6.027085071719284,0.6197536089357488,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
66,1291.1392405063293,5.890272309069938,0.6083583459165667,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
67,1341.7721518987341,5.776417083155179,0.6122645450470444,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
68,1392.4050632911394,5.76150625316471,0.6527782641003524,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
69,1443.0379746835442,5.8528080824419115,0.7405624866174588,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
70,1493.6708860759495,5.815120937124211,0.730976697378678,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
71,1544.3037974683543,5.585844514755492,0.6454170723266122,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
72,1594.9367088607596,5.177266976309161,0.5144942742332821,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
73,1645.5696202531644,4.946226429783706,0.4469283081816583,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
74,1696.2025316455697,5.038025680585956,0.4607386538168777,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
75,1746.8354430379745,5.121064069511197,0.49656124869260937,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
76,1797.4683544303798,5.205250537131695,0.5121062941325071,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
77,1848.1012658227846,5.2384156868204155,0.5032944063543952,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
78,1898.73417721519,5.049795189985992,0.46730217069088387,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
79,1949.3670886075947,5.030229081042269,0.4508843709934148,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
80,2000,5.029346253073808,0.47547500141711524,DHX36KO,DHX36KO,pooled,down,235,DHX36KO
1,-2000,6.615875536115518,0.8326521818349787,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
2,-1949.367088607595,6.650248383893431,0.8146625535454646,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
3,-1898.73417721519,6.74894519151503,0.775928486889615,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
4,-1848.1012658227849,6.67285451988707,0.7155886258791505,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
5,-1797.4683544303798,6.5617020433806745,0.6146061443916645,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
6,-1746.8354430379748,6.66023739394575,0.6209389591324204,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
7,-1696.2025316455697,7.031224950214948,0.6678047646253014,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
8,-1645.5696202531644,7.309158865508467,0.7253398833526962,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
9,-1594.9367088607596,7.501165055502104,0.750073337907741,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
10,-1544.3037974683543,7.304886549114525,0.718735794361605,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
11,-1493.6708860759495,7.204688177032701,0.7120275662691495,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
12,-1443.0379746835442,7.158800200776036,0.7138736364304735,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
13,-1392.4050632911392,7.142750723613764,0.7005464659672664,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
14,-1341.7721518987341,7.464316625385264,0.8472952026548143,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
15,-1291.139240506329,7.5423559090144305,0.938702956859186,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
16,-1240.506329113924,7.645756135994058,1.0224005106574774,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
17,-1189.873417721519,7.794598234090605,1.043752424073221,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
18,-1139.240506329114,7.695621824508453,0.934249727371851,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
19,-1088.607594936709,7.509984311052937,0.75209871299781,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
20,-1037.9746835443038,7.390693796079676,0.6007318479593903,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
21,-987.3417721518988,7.320947015366801,0.569698980919938,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
22,-936.7088607594937,7.396790638686014,0.6033550852476858,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
23,-886.0759493670887,7.7857908159723905,0.7193041053610816,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
24,-835.4430379746836,8.025228535082475,0.8037790835169367,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
25,-784.8101265822784,8.214257029608401,0.8635550173812188,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
26,-734.1772151898733,8.457954916130461,0.9029312571228878,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
27,-683.5443037974683,8.679832057347,0.9313063154248877,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
28,-632.9113924050632,8.8885965955716415,0.9790378784928002,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
29,-582.2784810126582,8.908754912248932,0.9859530825052839,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
30,-531.6455696202531,9.007042306736357,0.9837237788549349,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
31,-481.0126582278481,8.91830710391138,0.9439354883359806,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
32,-430.37974683544303,8.772438423030316,0.9350373598406706,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
33,-379.746835443038,8.642069526277359,1.0083669829361908,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
34,-329.11392405063293,8.782114330484266,1.1976930682124636,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
35,-278.4810126582279,9.130042145157805,1.3833464428787516,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
36,-227.84810126582283,9.614990571311074,1.4780630449063559,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
37,-177.21518987341778,9.966148468611395,1.45881148469711,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
38,-126.58227848101274,10.259705792074024,1.3796901776557584,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
39,-75.94936708860769,10.26946959709308,1.2521943664741735,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
40,-25.316455696202638,10.193150446422816,1.1413142165426222,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
41,25.31645569620241,10.155081788620146,1.0648239587739459,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
42,75.94936708860769,9.917510001703983,0.9662144828794077,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
43,126.58227848101251,9.8159876452788,0.9403467461890066,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
44,177.21518987341778,9.660181835495075,0.8939578071914638,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
45,227.8481012658226,9.323368777082568,0.8181513777639151,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
46,278.4810126582279,9.130138177229101,0.7970807239843791,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
47,329.1139240506327,9.018019383897876,0.8023766886751161,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
48,379.746835443038,8.96764780059506,0.8036443035343759,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
49,430.37974683544326,8.99626251607576,0.817473837189046,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
50,481.0126582278481,8.943361392629685,0.8065413997729084,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
51,531.6455696202534,8.555846442200563,0.7760154627411684,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
52,582.2784810126582,8.373306898241914,0.7723517325596652,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
53,632.9113924050635,8.256577649599123,0.7759264943588327,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
54,683.5443037974683,8.058382885091508,0.7520246379130976,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
55,734.1772151898736,7.913342711419293,0.7336423287135007,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
56,784.8101265822784,7.616125498707145,0.6974246528217657,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
57,835.4430379746836,7.500709937287636,0.6456260185318533,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
58,886.0759493670885,7.21178726451494,0.5814832893323467,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
59,936.7088607594937,6.913684008661801,0.5594597456997616,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
60,987.3417721518986,7.018986071163278,0.6032611206007648,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
61,1037.9746835443038,7.214751386805074,0.7712700941023541,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
62,1088.6075949367087,7.294498009912514,0.90760989889894494,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
63,1139.240506329114,7.408467029533764,0.946688471528657,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
64,1189.8734177215188,7.338361462151388,0.9915608038330732,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
65,1240.506329113924,7.260277258591814,0.9710176646431421,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
66,1291.1392405063293,7.130622190382614,0.8707726120529378,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
67,1341.7721518987341,7.0575469451847646,0.7645816182502664,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
68,1392.4050632911394,7.115549176442217,0.6923674376633147,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
69,1443.0379746835442,7.125246638994668,0.6803784610971857,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
70,1493.6708860759495,7.089119492487283,0.6935691158056903,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
71,1544.3037974683543,7.02456917345196,0.6656624111543389,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
72,1594.9367088607596,6.821250532174399,0.6416770270511343,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
73,1645.5696202531644,6.66912710927894,0.6277720395094306,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
74,1696.2025316455697,6.790859753833746,0.6465289322458924,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
75,1746.8354430379745,6.863631819385637,0.6978196380031229,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
76,1797.4683544303798,6.842776138045476,0.7877097122730529,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
77,1848.1012658227846,6.950269461986911,0.8701282867058115,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
78,1898.73417721519,7.2396384774025515,0.989064849866424,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
79,1949.3670886075947,7.433221320261394,1.072512475270075,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
80,2000,7.484075004897102,1.0625318768003436,DHX36KO,DHX36KO,parallel,up,303,DHX36KO
1,-2000,9.060680997274446,1.1643311028033845,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
2,-1949.367088607595,8.992847322035344,1.0648663870013482,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
3,-1898.73417721519,8.774895895529301,0.9006883720710736,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
4,-1848.1012658227849,8.67340639443685,0.8451897149337945,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
5,-1797.4683544303798,8.521831244344407,0.8169238771929357,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
6,-1746.8354430379748,8.225496816039085,0.8044375423386009,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
7,-1696.2025316455697,7.9217034101739845,0.8157505761557791,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
8,-1645.5696202531644,7.705854638759972,0.8861230166011189,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
9,-1594.9367088607596,7.809544059181889,0.9682283449581071,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
10,-1544.3037974683543,7.577207002369224,0.9416506707102983,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
11,-1493.6708860759495,7.541660965807894,0.9355680936122757,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
12,-1443.0379746835442,7.723951024709018,0.9681335613958538,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
13,-1392.4050632911392,7.711741478899692,0.9503149226017358,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
14,-1341.7721518987341,7.451699585863884,0.9241886122068541,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
15,-1291.139240506329,7.8690676172785725,0.9832922539398581,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
16,-1240.506329113924,8.14968347118256,1.1390346538513276,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
17,-1189.873417721519,8.04502786570407,1.1505433216034828,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
18,-1139.240506329114,7.891799118337056,1.1644057125259673,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
19,-1088.607594936709,7.754370330893401,1.1258068837518886,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
20,-1037.9746835443038,7.662884373254809,1.0808675228227638,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
21,-987.3417721518988,7.560491923017705,1.0261004803958043,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
22,-936.7088607594937,7.605908126344917,1.0854495323223097,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
23,-886.0759493670887,7.706082638886803,1.133760321481902,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
24,-835.4430379746836,7.760915083919011,1.086877530994683,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
25,-784.8101265822784,7.888112295003648,1.027757260877426,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
26,-734.1772151898733,7.861558357024869,0.9059815074869508,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
27,-683.5443037974683,7.729655520962485,0.82604976251872,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
28,-632.9113924050632,7.588711906853297,0.8096861821692635,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
29,-582.2784810126582,7.601847840416516,0.8131525560295975,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
30,-531.6455696202531,7.522089297826408,0.7988453979486012,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
31,-481.0126582278481,7.538324392332253,0.7758759857343326,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
32,-430.37974683544303,7.5803065420761175,0.7644589303399133,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
33,-379.746835443038,7.512618236841885,0.7578585882492405,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
34,-329.11392405063293,8.083048941290125,1.0757003943738188,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
35,-278.4810126582279,9.002445327102716,1.581813798783998,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
36,-227.84810126582283,9.608622772879635,1.9978413750053556,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
37,-177.21518987341778,10.416998505638846,2.3805122110688957,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
38,-126.58227848101274,10.993384164647853,2.452246210289014,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
39,-75.94936708860769,11.44830059495378,2.4112530642211287,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
40,-25.316455696202638,11.775937983862898,2.3936002469957933,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
41,25.31645569620241,12.113700972110667,2.434052622488645,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
42,75.94936708860769,12.125019588144959,2.245507350802835,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
43,126.58227848101251,11.709871025609631,1.9848478492726822,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
44,177.21518987341778,11.34244080680482,1.8239930969719793,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
45,227.8481012658226,10.921866882587155,1.6694484753178693,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
46,278.4810126582279,10.190183934345313,1.4334379866404219,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
47,329.1139240506327,9.703549149535226,1.3143122228343525,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
48,379.746835443038,9.250731124590475,1.2259246002205753,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
49,430.37974683544326,8.576295945754287,1.0983115831080439,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
50,481.0126582278481,7.8583682322671224,0.9781099487865813,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
51,531.6455696202534,7.529787373741468,0.8991927547918014,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
52,582.2784810126582,7.375831937688462,0.8788776468298497,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
53,632.9113924050635,7.203496618752784,0.8678398580004756,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
54,683.5443037974683,7.090847984860975,0.8119633001093263,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
55,734.1772151898736,6.865028077144149,0.8005239959599054,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
56,784.8101265822784,6.948857308461311,0.8610672960628526,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
57,835.4430379746836,7.390867057717438,1.0383683568599926,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
58,886.0759493670885,7.4970239789435205,1.1759620066794676,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
59,936.7088607594937,7.497071258603258,1.1382154586436524,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
60,987.3417721518986,7.4184366970662525,1.0882586327276345,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
61,1037.9746835443038,7.139157856537941,1.0154813799491142,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
62,1088.6075949367087,7.026764581355643,0.9990990038051252,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
63,1139.240506329114,6.770369276518517,0.8825884492557534,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
64,1189.8734177215188,6.384009072480472,0.7660684134640329,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
65,1240.506329113924,6.292144751582585,0.7321674998000756,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
66,1291.1392405063293,6.208159798945941,0.7223078729951428,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
67,1341.7721518987341,6.166866977307813,0.7380753689914373,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
68,1392.4050632911394,6.245404552512981,0.7965985207965995,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
69,1443.0379746835442,6.455703971398638,0.9075032661208184,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
70,1493.6708860759495,6.47101474634299,0.8967664418430825,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
71,1544.3037974683543,6.231377086182858,0.790363044329008,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
72,1594.9367088607596,5.740363493456063,0.623276356930821,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
73,1645.5696202531644,5.3838889296004115,0.5339213326514152,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
74,1696.2025316455697,5.429235168310767,0.5467757969393853,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
75,1746.8354430379745,5.455352783266534,0.582402328545414,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
76,1797.4683544303798,5.505239653769114,0.5936247101173536,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
77,1848.1012658227846,5.49949005604213,0.5898850044543713,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
78,1898.73417721519,5.2943482882503075,0.5440849118379019,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
79,1949.3670886075947,5.2043509256247935,0.5142886179774833,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
80,2000,5.095365087715447,0.5117979628754584,DHX36KO,DHX36KO,parallel,down,188,DHX36KO
1,-2000,8.255972657036363,3.4383208144873776,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
2,-1949.367088607595,7.792095687389374,2.91186031216811,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
3,-1898.73417721519,7.050563809453395,2.0722655154178704,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
4,-1848.1012658227849,6.4051148352288365,1.6890357931982425,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
5,-1797.4683544303798,6.335600761614348,1.499683717105119,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
6,-1746.8354430379748,6.0241046292321725,1.246304673391971,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
7,-1696.2025316455697,5.63441390221579,1.255553982690138,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
8,-1645.5696202531644,5.491195958413576,1.4424589784755824,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
9,-1594.9367088607596,4.710486161416037,1.4579893714287828,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
10,-1544.3037974683543,4.773037893855781,1.7903975915437917,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
11,-1493.6708860759495,5.838266617289761,2.2650505352057246,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
12,-1443.0379746835442,7.063816010659201,2.8248618860033403,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
13,-1392.4050632911392,8.350828730976373,3.2994216129678806,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
14,-1341.7721518987341,10.43897107542607,4.374106203577653,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
15,-1291.139240506329,12.731852797416218,5.758066028541164,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
16,-1240.506329113924,13.77830627391213,6.901987931018541,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
17,-1189.873417721519,15.208909298244274,7.902448980122963,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
18,-1139.240506329114,14.810456974548206,7.904305107037164,DHX36KO,DHX36KO,antiparallel,up,19,DHX36KO
