bin,position,mean,sem,unit,ko,signal_geno,topology,direction,n_5utr,column
53,632.9113924050635,6.7396397464705835,0.7284646676081651,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
54,683.5443037974683,6.474244927350018,0.7209070939032987,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
55,734.1772151898736,6.246283587127924,0.7016826146412436,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
56,784.8101265822784,5.9670848340259655,0.676581396679378,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
57,835.4430379746836,5.776129901203844,0.6399799785167023,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
58,886.0759493670885,5.470126733819644,0.5934544841502483,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
59,936.7088607594937,5.090526175823476,0.5454903699135933,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
60,987.3417721518986,4.6958315808375675,0.4873055036504501,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
61,1037.9746835443038,4.1764214960237345,0.40063058991698136,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
62,1088.6075949367087,3.9087279784248934,0.37875288320457756,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
63,1139.240506329114,3.873348023576869,0.41028816889342695,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
64,1189.8734177215188,3.958141971121232,0.48575001921435185,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
65,1240.506329113924,3.8994978996978866,0.5105452307170212,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
66,1291.1392405063293,3.802546850817071,0.491730141749377,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
67,1341.7721518987341,3.7336357883711657,0.4633949020610586,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
68,1392.4050632911394,3.5787693825827707,0.3871072112425567,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
69,1443.0379746835442,3.331185838944382,0.3200368163321951,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
70,1493.6708860759495,3.0913155499829186,0.2757369302422795,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
71,1544.3037974683543,2.937757035030259,0.2557212135107771,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
72,1594.9367088607596,2.933727726860179,0.2547177334343111,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
73,1645.5696202531644,2.8056468961801793,0.2536310977257047,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
74,1696.2025316455697,2.7506717251903483,0.2979175940299449,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
75,1746.8354430379745,2.690707833316591,0.2885666322279162,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
76,1797.4683544303798,2.6402666567961375,0.26105985138349663,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
77,1848.1012658227846,2.605980719132556,0.2292121941271487,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
78,1898.73417721519,2.5525830636488065,0.22037202295068764,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
79,1949.3670886075947,2.5050178056657315,0.209650997524202,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
80,2000,2.536041572653585,0.21452381327963188,fragment,DHX36KO,WT,parallel,up,240,WT (DHX36KO DEGs)
1,-2000,4.835504092406201,0.8809085491236375,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
2,-1949.367088607595,4.490341359722999,0.6533539549389181,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
3,-1898.73417721519,4.38334970789571,0.5907740669598008,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
4,-1848.1012658227849,4.4580365727588696,0.6637425727992217,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
5,-1797.4683544303798,4.712071853555659,0.8105835096530123,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
6,-1746.8354430379748,4.885604687101098,0.8666261612345681,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
7,-1696.2025316455697,4.955355476943396,0.8111892737046114,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
8,-1645.5696202531644,5.078730526375514,0.7706050488544309,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
9,-1594.9367088607596,5.116027322810183,0.7710079184803421,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
10,-1544.3037974683543,5.159572462184455,0.7785067826056223,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
11,-1493.6708860759495,5.245941296756908,0.7799862741277168,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
12,-1443.0379746835442,5.449681431765198,0.8058825473604491,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
13,-1392.4050632911392,5.545513071449854,0.79289597906808,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
14,-1341.7721518987341,5.482296557216234,0.8060440097577719,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
15,-1291.139240506329,5.475394955040306,0.7780456682238065,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
16,-1240.506329113924,5.836764510493125,0.7760006897307289,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
17,-1189.873417721519,6.253287184499925,0.8275170149355493,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
18,-1139.240506329114,6.974132477529587,1.0383449237259497,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
19,-1088.607594936709,7.333047488248476,1.1638893375633088,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
20,-1037.9746835443038,7.86761756360659,1.2372434949035307,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
21,-987.3417721518988,7.80324689133962,1.1594667692250478,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
22,-936.7088607594937,7.246328350477321,1.014294553081097,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
23,-886.0759493670887,6.932783570602376,0.8759463643669669,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
24,-835.4430379746836,6.864183756479653,0.7747610615437576,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
25,-784.8101265822784,7.285772395785137,0.7782407628554296,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
26,-734.1772151898733,7.730578513324901,0.8101461085479215,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
27,-683.5443037974683,8.264735602414737,0.8485651628938741,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
28,-632.9113924050632,8.860350185963416,0.8652117617053913,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
29,-582.2784810126582,9.298449750905396,0.8870473992141009,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
30,-531.6455696202531,9.514790870374249,0.938870001577466,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
31,-481.0126582278481,9.685745749017244,0.9575592052978829,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
32,-430.37974683544303,10.18101356683239,1.1150857105817,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
33,-379.746835443038,11.503836771867608,1.6360700533982535,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
34,-329.11392405063293,12.809723324760315,2.0471515564233,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
35,-278.4810126582279,13.554669590678266,2.2423233735412573,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
36,-227.84810126582283,13.927803985447012,2.2214037815803622,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
37,-177.21518987341778,14.034830184449431,2.168378270179351,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
38,-126.58227848101274,13.568430384938434,2.0676156906093217,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
39,-75.94936708860769,12.921096565492691,1.9271779142834342,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
40,-25.316455696202638,12.351358226735105,1.6962508559872824,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
41,25.31645569620241,12.360096756601846,1.5705721712874816,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
42,75.94936708860769,12.123680464026748,1.4788107046667853,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
43,126.58227848101251,12.040844372641656,1.452789537691716,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
44,177.21518987341778,11.692792526788608,1.3365328569949473,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
45,227.8481012658226,11.022191395446818,1.2067950530351879,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
46,278.4810126582279,10.369416819028956,1.1586724950727336,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
47,329.1139240506327,9.856720339072648,1.1189942826804882,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
48,379.746835443038,9.23670721177132,0.9879542241714961,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
49,430.37974683544326,8.475100698522342,0.8717477481518131,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
50,481.0126582278481,7.692243572368417,0.7460442345194452,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
51,531.6455696202534,7.408617101741093,0.6785236660556628,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
52,582.2784810126582,7.372891694489346,0.6995796300559559,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
53,632.9113924050635,7.180661411680201,0.7382641049254728,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
54,683.5443037974683,7.114425893163168,0.7903746633618706,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
55,734.1772151898736,6.966682817684707,0.8503842971578393,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
56,784.8101265822784,6.824854303288204,0.9067224572912584,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
57,835.4430379746836,6.5797193172311275,0.9349352136370057,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
58,886.0759493670885,6.479136177047606,0.933456332645796,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
59,936.7088607594937,5.983578227837881,0.8009582769819289,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
60,987.3417721518986,5.598934408956959,0.6925025145434914,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
61,1037.9746835443038,5.273233215644796,0.6292436855833443,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
62,1088.6075949367087,4.945186648768764,0.5436612626907971,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
63,1139.240506329114,4.800124171580038,0.5301238110355597,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
64,1189.8734177215188,4.6510695684904695,0.5004629514020023,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
65,1240.506329113924,4.384150467662401,0.46414795115522134,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
66,1291.1392405063293,4.222074179331462,0.4626281359000132,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
67,1341.7721518987341,4.047891400890966,0.5197730761129952,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
68,1392.4050632911394,3.8770893077593978,0.5220784046999839,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
69,1443.0379746835442,3.828021955843895,0.5130617291428167,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
70,1493.6708860759495,3.8089651602263093,0.4877689053639283,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
71,1544.3037974683543,3.7287862094909916,0.4538471074148655,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
72,1594.9367088607596,3.5582970129751392,0.42936483314601404,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
73,1645.5696202531644,3.4282719555670216,0.452085319185491,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
74,1696.2025316455697,3.294995606617261,0.44202822454467217,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
75,1746.8354430379745,3.179027718369679,0.43136090991445397,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
76,1797.4683544303798,3.1051206848903368,0.42326346589905034,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
77,1848.1012658227846,3.0342179170372665,0.4215895961583605,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
78,1898.73417721519,3.028496855125632,0.4099858757651884,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
79,1949.3670886075947,3.031816372579144,0.4084355379069132,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
80,2000,2.9852609723614107,0.3964798997140704,fragment,DHX36KO,WT,parallel,down,155,WT (DHX36KO DEGs)
1,-2000,7.6126764496167505,3.795709691883206,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
2,-1949.367088607595,7.470687714295509,3.513277387208771,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
3,-1898.73417721519,6.687179631636694,3.115416734431613,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
4,-1848.1012658227849,6.189339085603371,2.88536505401971,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
5,-1797.4683544303798,5.346897015021398,2.2693460441232056,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
6,-1746.8354430379748,4.335004537227826,1.8660312636817367,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
7,-1696.2025316455697,3.186456860395578,1.1425660263268351,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
8,-1645.5696202531644,2.7216305984594884,0.8572746341280395,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
9,-1594.9367088607596,2.2544116217050796,0.6145616961749607,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
10,-1544.3037974683543,2.2480774899629448,0.5633024767254304,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
11,-1493.6708860759495,2.2837170326404084,0.5592902833717779,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
12,-1443.0379746835442,2.5654847905574703,0.5445179298565029,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
13,-1392.4050632911392,2.958256731522389,0.6580911273627209,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
14,-1341.7721518987341,2.9565581963612484,0.7029422626368174,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
15,-1291.139240506329,3.180682276273385,0.8979437238655501,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
16,-1240.506329113924,3.043157132466634,0.9971454727079285,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
17,-1189.873417721519,3.128549534968841,1.0077077524303018,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
18,-1139.240506329114,3.365926742309179,1.136898518412122,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
19,-1088.607594936709,3.657172768727327,1.271644074027817,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
20,-1037.9746835443038,3.366725401205894,1.213088329715715,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
21,-987.3417721518988,3.773892259169848,1.3298913162776607,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
22,-936.7088607594937,3.9307533619954036,1.2597914621507391,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
23,-886.0759493670887,3.791837925116221,1.1182027150759848,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
24,-835.4430379746836,3.6648394365188404,1.1449556929396059,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
25,-784.8101265822784,3.3450628957381614,0.9881350367439955,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
26,-734.1772151898733,3.2918121414918167,0.9242009683658697,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
27,-683.5443037974683,3.424230780968299,0.8817084221311012,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
28,-632.9113924050632,3.8616581701621033,1.075462885047085,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
29,-582.2784810126582,4.66162890287546,1.3565742340492206,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
30,-531.6455696202531,5.806852885759794,1.591755842229805,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
31,-481.0126582278481,6.820151037069468,1.7748042390553511,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
32,-430.37974683544303,7.369717856859549,2.0010109726079235,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
33,-379.746835443038,9.095615712923882,2.6287624380909445,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
34,-329.11392405063293,11.868884311761612,4.050900525454889,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
35,-278.4810126582279,13.980986245840024,4.84817358078033,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
36,-227.84810126582283,14.990832380637144,4.588924407469574,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
37,-177.21518987341778,15.0692749664111,4.070684278323107,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
38,-126.58227848101274,14.397041437197954,3.272398968538783,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
39,-75.94936708860769,14.897936896055173,3.2209324372779222,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
40,-25.316455696202638,15.405027471261146,4.069719738300694,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
41,25.31645569620241,16.61929039686154,5.748860268272478,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
42,75.94936708860769,16.903220088115106,6.925295279297812,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
43,126.58227848101251,16.999361187861517,7.33821690219869,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
44,177.21518987341778,16.88392934261224,7.462109830894969,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
45,227.8481012658226,15.41149040943537,7.447468244758864,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
46,278.4810126582279,14.765120240174808,7.517133640025858,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
47,329.1139240506327,13.77327461267129,7.157742546174875,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
48,379.746835443038,13.394164629288209,6.884798081901252,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
49,430.37974683544326,12.921711773505578,6.791469293173911,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
50,481.0126582278481,10.625795604143388,5.342214435160625,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
51,531.6455696202534,8.202716962618705,3.6654119282633126,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
52,582.2784810126582,6.807458176246056,2.8757351800444364,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
53,632.9113924050635,6.45592776610301,2.447834285014189,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
54,683.5443037974683,6.316680408074306,2.2065480374114084,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
55,734.1772151898736,6.731015741213774,2.2365562977210147,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
56,784.8101265822784,6.136477133922088,1.816278117719239,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
57,835.4430379746836,5.617826449687664,2.039161396183465,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
58,886.0759493670885,5.2901939701422664,1.993102783403188,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
59,936.7088607594937,4.488274803834083,1.7097351634944566,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
60,987.3417721518986,4.092410230758863,1.6854975667242809,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
61,1037.9746835443038,4.312222360708775,1.7094548099572213,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
62,1088.6075949367087,4.807493302394183,1.9389070038056113,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
63,1139.240506329114,5.477313291170658,2.175835834620437,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
64,1189.8734177215188,5.799355617853312,2.32790283132759,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
65,1240.506329113924,6.182361554854955,2.3976150647460743,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
66,1291.1392405063293,5.886666701206794,2.1823068094803624,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
67,1341.7721518987341,5.166012729803721,1.669263438648887,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
68,1392.4050632911394,4.256153475015592,1.5596170371493367,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
69,1443.0379746835442,4.405088237799131,1.9207706874374835,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
70,1493.6708860759495,4.31616698271189,1.7995082166095513,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
71,1544.3037974683543,4.353255070967552,1.6122523282145171,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
72,1594.9367088607596,3.8422288753436162,1.2418268823297638,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
73,1645.5696202531644,3.8753858943474597,1.0337817885474265,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
74,1696.2025316455697,3.792671314814152,0.90407710178387235,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
75,1746.8354430379745,3.3624041433823413,0.6852007547518294,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
76,1797.4683544303798,2.828735365317418,0.6170688351500722,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
77,1848.1012658227846,2.520065397176987,0.534815431524686,fragment,DHX36KO,WT,antiparallel,up,13,WT (DHX36KO DEGs)
